id,screen_name,lang,followers_count_log,friends_count_log,statuses_count_log,favourites_count_log,listed_count_log
17890482,mrdenny,en,3.900093901543398,2.9786369483844743,4.830460350030967,1.255272505103306,2.7024305364455254
18100503,_Tillmann,en,2.792391689498254,2.682145076373832,3.1749315935284423,2.4424797690644486,1.724275869600789
18104947,sqlqueen,en,3.7165875776756923,2.3283796034387376,3.7538893314598334,2.8312296938670634,2.401400540781544
181582868,nrgomes,en,2.60422605308447,2.6344772701607315,2.7209857441537393,2.123851640967086,1.6720978579357175
18200400,xataka,es,5.857102621441472,1.5185139398778875,4.879909777092551,1.8260748027008264,3.9648722086377752
18238982,DerFredo,de,2.7466341989375787,2.790988475088816,4.05311687492293,2.66838591669,1.8129133566428555
18344173,tweetbackup,en,4.708318901195369,3.9133899436317554,2.5352941200427703,0.8450980400142568,3.1344958558346736
18354926,frandiaz_,en,2.4608978427565478,2.503790683057181,3.6316466629584196,2.3961993470957363,1.7481880270062005
185188683,mariandragt,en,3.243781916093795,3.400710636773231,3.642563437104388,2.1903316981702914,2.285557309007774
186849939,irama8,es,2.0253058652647704,2.298853076409707,3.049605612594973,1.919078092376074,0.6020599913279624
192917745,AndreasWolter,de,2.8312296938670634,2.247973266361807,3.0211892990699383,1.7558748556724915,1.6812412373755872
193290505,betabeers,es,3.914501822827314,2.615950051656401,3.836387419326411,2.682145076373832,2.7611758131557314
195624892,jesus_gilv,es,3.0941215958405612,2.9304395947667,3.386320573894046,2.9222062774390163,1.9590413923210936
195685789,Santiago_Sanz_L,es,4.754378918752607,4.590128194720598,4.523173965164643,3.2065560440990297,3.172310968521954
1969241858,dataveld,en,2.6344772701607315,2.7168377232995247,3.009450895798694,3.1936810295412816,1.99563519459755
197110358,NabeelDerhem,en,2.5646660642520893,1.954242509439325,3.079543007402906,1.7781512503836436,1.6434526764861874
197755759,qwalgrande,es,2.658964842664435,1.724275869600789,3.281260687055013,0.3010299956639812,1.8920946026904804
19880248,unfollowr,en,5.3388865906930105,0.6020599913279624,2.24551266781415,2.089905111439398,3.2111205412580492
19898512,lluisfranco,en,3.2591158441850663,2.9304395947667,4.327726651642141,2.5538830266438746,2.255272505103306
19907857,jfialho,en,1.7853298350107671,2.0569048513364727,1.462397997898956,0.6020599913279624,0.3010299956639812
199728816,crisgherrero,en,3.2801228963023075,2.7831886910752575,3.0090257420869104,2.1072099696478683,1.845098040014257
20069229,russch,en,3.582290682718994,2.9995654882259823,3.634678752178682,2.130333768495006,2.2833012287035497
20231255,SqlBoy,en,3.388633969351789,3.104487111312395,4.521190405188577,3.4353665066126613,2.1398790864012365
20253770,jrowlandjones,en,3.2332500095411003,2.8109042806687006,3.4578818967339924,2.1522883443830563,2.1789769472931693
20590400,cathrinew,en,3.379305517750582,2.7481880270062002,3.8673496171887924,3.279894980011638,2.155336037465062
206236957,rafaldotnet,en,3.534660575828444,3.3573630306151427,3.5058280338548364,2.4727564493172123,2.2355284469075487
20758822,tiagocostapt,en,2.298853076409707,2.376576957056512,3.1931245983544616,2.24551266781415,1.724275869600789
21078774,bbvaopentalent,es,4.179293205577373,3.36078268987328,4.171082577357526,3.41161970596323,3.1389339402569236
210995609,pausempere,es,2.496929648073215,2.4082399653118496,2.8750612633917,2.3096301674258988,1.462397997898956
211727479,msabierto,es,3.362670929725667,3.3261309567107946,3.725339815909737,2.60422605308447,2.482873583608754
214205052,ParrottSquawk,en,2.787460474518415,2.7067177823367587,3.1832698436828046,2.694605198933569,1.919078092376074
214270284,BakseDoesBI,en,2.9777236052888476,2.2278867046136734,3.901785145303599,1,1.8864907251724818
215555137,SQLServerGeeks,en,3.1961761850399735,3.210853365314893,4.298525595321999,0,1.7481880270062005
216737588,capside,es,3.09377178149873,2.8382192219076257,3.6135247028536526,2.322219294733919,2.225309281725863
217186055,dhExcel,en,2.8208579894397,2.130333768495006,3.4634450317704277,2.359835482339888,1.9294189257142926
217488696,Charly_BG,es,3.534660575828444,3.5052856741441323,4.287980783522498,3.209783014848515,2.4456042032735974
2175990686,arboretum_sas,fr,3.8276922886744456,3.8521749044203033,4.831927335271936,2.482873583608754,2.593286067020457
217810123,SQLChick,en,3.3681008517093516,2.7528164311882715,3.612359947967774,1.4771212547196624,2.24551266781415
21845111,Kjonge,en,3.5423273827739745,2.625312450961674,3.881213416255019,1.255272505103306,2.387389826338729
218963352,cmzaragoza,es,2.1335389083702174,2.27415784926368,2.3384564936046046,0.9030899869919435,0.9542425094393249
219237906,CarlosTheSailor,es,3.2911467617318855,2.552668216112193,4.185457157401926,3.43568513794163,2.2833012287035497
2193035915,Seddryck,fr,2.3180633349627615,2.3636119798921444,2.9232440186302764,2.499687082618404,1.8260748027008264
219326580,conferenze,it,2.53655844257153,2.5550944485783194,2.788875115775417,0,1.146128035678238
